shipping_mode,order_region,market,category_name,department_name,customer_segment,payment_type,days_for_shipment_scheduled,order_item_quantity,order_item_discount_rate,order_item_product_price,sales,revenue_per_unit,is_weekend_order,has_discount,order_hour,order_month,market_risk_score,region_risk_score,mode_risk_score,order_id,order_date,shipping_date,order_country,delivery_status,benefit_per_order,order_item_profit_ratio,shipping_delay_days,days_for_shipping_real,order_year,order_month.1,order_day_of_week,is_profitable,latitude,longitude
Same Day,North KPK,KPK,Books,Books & Media,Corporate,DEBIT,0,3,0.291,78351.71,166654.09,55551.36,1,1,21,4,0.5953805774278215,0.5940386230058774,0.4316920322291853,63326,2021-04-17 21:28:00,2021-04-19 21:28:00,Swat,Shipping on time,59295.53,0.3558,2,2,2021,4,5,1,-33.5375,-31.5222
First Class,South Balochistan,Balochistan,Kitchen,Home & Garden,Consumer,TRANSFER,3,2,0.326,31551.74,42531.75,21265.88,0,1,1,1,0.6475729301995985,0.6395294117647059,0.5351926799225761,63450,2021-01-14 01:46:00,2021-01-17 01:46:00,Khuzdar,Shipping on time,-412.56,-0.0097,0,3,2021,1,3,0,-49.3648,25.8551
Same Day,Urban Sindh,Sindh,Outdoor Sports,Sports,Home Office,TRANSFER,1,5,0.219,135414.67,528794.29,105758.86,0,1,7,10,0.5224103055466837,0.522814498933902,0.4316920322291853,13796,2023-10-24 07:26:00,2023-10-26 07:26:00,Karachi,Shipping on time,154619.45,0.2924,1,2,2023,10,1,1,-43.9005,-4.5316
Same Day,North Punjab,Punjab,Fitness Equipment,Sports,Corporate,DEBIT,0,5,0.305,107180.68,372452.86,74490.57,1,1,5,1,0.4820809248554913,0.4793103448275862,0.4316920322291853,83291,2021-01-10 05:27:00,2021-01-13 05:27:00,Faisalabad,Shipping on time,113672.61,0.3052,3,3,2021,1,6,1,-7.3567,-81.3293
Standard Class,South Punjab,Punjab,Books,Books & Media,Corporate,PAYMENT,5,4,0.162,286197.16,959332.88,239833.22,0,1,16,8,0.4820809248554913,0.487797147385103,0.7366829702089818,94586,2024-08-08 16:05:00,2024-08-14 16:05:00,Lahore,Late delivery,210957.3,0.2199,1,6,2024,8,3,1,-28.19,107.0172
Second Class,South Balochistan,Balochistan,Footwear,Clothing,Corporate,DEBIT,4,2,0.052,40755.69,77272.79,38636.39,1,1,4,8,0.6475729301995985,0.6395294117647059,0.6605610122997965,65786,2021-08-08 04:14:00,2021-08-13 04:14:00,Chaman,Late delivery,6181.82,0.08,1,5,2021,8,6,1,59.5254,-124.8703
Standard Class,Capital Territory,Federal,Garden Tools,Home & Garden,Home Office,TRANSFER,5,5,0.23,281515.65,1083835.25,216767.05,0,1,15,2,0.7340503544365681,0.7377613776137761,0.7366829702089818,20021,2021-02-03 15:13:00,2021-02-12 15:13:00,Gilgit,Late delivery,395862.237500001,0.4139,4,9,2021,2,2,1,25.9642,98.3046
First Class,Urban Sindh,Sindh,Outdoor Sports,Sports,Consumer,DEBIT,2,4,0.041,198136.13,760050.19,190012.55,1,1,2,6,0.5224103055466837,0.522814498933902,0.5351926799225761,76931,2021-06-13 02:38:00,2021-06-14 02:38:00,Karachi,Advance shipping,134832.9,0.1774,-1,1,2021,6,6,1,48.1046,106.2384
Standard Class,North KPK,KPK,Grocery,Food,Corporate,CASH,6,3,0.021,163051.11,478881.11,159627.04,1,1,5,8,0.5953805774278215,0.5940386230058774,0.7366829702089818,31831,2021-08-08 05:52:00,2021-08-15 05:52:00,Peshawar,Late delivery,-27918.77,-0.0583,1,7,2021,8,6,0,18.5109,171.7575
Standard Class,Northern Areas,Federal,GPS & Navigation,Automotive,Home Office,TRANSFER,5,2,0.195,156728.84,252333.43,126166.72,0,1,18,2,0.7340503544365681,0.7303862035462716,0.7366829702089818,87252,2022-02-04 18:03:00,2022-02-10 18:03:00,Muzaffarabad,Late delivery,35679.95,0.1414,1,6,2022,2,4,1,35.6157,-143.4223
Standard Class,Rural Sindh,Sindh,Books,Books & Media,Consumer,CASH,4,5,0.176,107907.38,444578.41,88915.68,0,1,3,9,0.5224103055466837,0.5220072294280247,0.7366829702089818,74856,2022-09-13 03:16:00,2022-09-18 03:16:00,Larkana,Late delivery,199971.37,0.4498,1,5,2022,9,1,1,-22.9176,70.7729
Standard Class,Urban Sindh,Sindh,Fitness Equipment,Sports,Home Office,CASH,6,5,0.023,278047.13,1230612.4494,246122.49,0,1,17,8,0.5224103055466837,0.522814498933902,0.7366829702089818,53999,2022-08-29 17:46:00,2022-09-06 17:46:00,Karachi,Shipping on time,-16842.43,-0.0124,2,8,2022,8,0,0,28.7725,88.2085
First Class,Urban Sindh,Sindh,Tools & Equipment,Automotive,Corporate,DEBIT,3,2,0.329,192167.21,257888.4,128944.2,1,1,11,4,0.5224103055466837,0.522814498933902,0.5351926799225761,50352,2021-04-25 11:11:00,2021-04-30 11:11:00,Mirpur Khas,Shipping on time,67902.02,0.2633,2,5,2021,4,6,1,12.2276,-85.8279
Same Day,North KPK,KPK,Accessories,Clothing,Consumer,PAYMENT,0,1,0.345,55478.98,36338.73,36338.73,1,1,12,8,0.5953805774278215,0.5940386230058774,0.4316920322291853,97748,2024-08-17 12:59:00,2024-08-18 12:59:00,Kohat,Late delivery,15066.04,0.4146,1,1,2024,8,5,1,-23.8687,-28.7777
Standard Class,Capital Territory,Federal,Audio,Electronics,Corporate,CASH,6,3,0.165,168820.64,422895.7,140965.23,0,1,0,8,0.7340503544365681,0.7377613776137761,0.7366829702089818,66807,2023-08-23 00:28:00,2023-08-30 00:28:00,Rawalpindi,Late delivery,189584.14,0.4483,1,7,2023,8,2,1,9.9936,-19.6351
Standard Class,Central Punjab,Punjab,Men's Fashion,Clothing,Consumer,TRANSFER,7,2,0.322,26953.43,36548.85,18274.42,0,1,1,12,0.4820809248554913,0.479179810725552,0.7366829702089818,40674,2021-12-20 01:15:00,2021-12-28 01:15:00,Sialkot,Late delivery,11096.23,0.3036,1,8,2021,12,0,1,6.1567,-52.0592
First Class,Urban Sindh,Sindh,Car Accessories,Automotive,Home Office,PAYMENT,3,1,0.322,88648.15,60103.45,60103.45,0,1,20,8,0.5224103055466837,0.522814498933902,0.5351926799225761,10088,2023-08-15 20:54:00,2023-08-20 20:54:00,Larkana,Late delivery,8168.06,0.1359,2,5,2023,8,1,1,4.6581,-147.5823
First Class,North KPK,KPK,Cameras,Electronics,Consumer,CASH,3,3,0.324,262788.76,532935.61,177645.2,1,1,9,6,0.5953805774278215,0.5940386230058774,0.5351926799225761,87427,2023-06-18 09:33:00,2023-06-22 09:33:00,Swat,Late delivery,16147.95,0.0303,1,4,2023,6,6,1,-46.7709,-35.839
Same Day,North Balochistan,Balochistan,GPS & Navigation,Automotive,Consumer,TRANSFER,1,5,0.038,65960.66,317270.77,63454.15,0,1,11,5,0.6475729301995985,0.655679392933365,0.4316920322291853,80026,2024-05-07 11:06:00,2024-05-08 11:06:00,Chaman,Shipping on time,112155.22,0.3535,0,1,2024,5,1,1,-42.2505,113.4777
First Class,Capital Territory,Federal,Movies & TV,Books & Media,Consumer,TRANSFER,3,5,0.056,184271.78,869762.8,173952.56,0,1,5,11,0.7340503544365681,0.7377613776137761,0.5351926799225761,98868,2022-11-22 05:36:00,2022-11-29 05:36:00,Muzaffarabad,Late delivery,133595.57,0.1536,4,7,2022,11,1,1,55.4694,89.2576
Same Day,South Punjab,Punjab,Accessories,Clothing,Home Office,CASH,0,2,0.288,92876.56,132256.22,66128.11,0,1,2,4,0.4820809248554913,0.487797147385103,0.4316920322291853,98236,2021-04-30 02:13:00,2021-05-04 02:13:00,Sialkot,Shipping on time,58563.05,0.4428,4,4,2021,4,4,1,0.0243,18.4151
First Class,South KPK,KPK,Team Sports,Sports,Corporate,CASH,2,2,0.222,180510.84,280874.87,140437.44,0,1,0,8,0.5953805774278215,0.5967233774417139,0.5351926799225761,45636,2024-08-06 00:54:00,2024-08-11 00:54:00,Abbottabad,Late delivery,-24070.98,-0.0857,3,5,2024,8,1,0,13.6217,-35.7176
Standard Class,Northern Areas,Federal,Outdoor Sports,Sports,Home Office,CASH,6,2,0.285,44402.64,63495.78,31747.89,0,1,16,5,0.7340503544365681,0.7303862035462716,0.7366829702089818,30503,2023-05-03 16:36:00,2023-05-13 16:36:00,Rawalpindi,Late delivery,19524.95,0.3075,4,10,2023,5,2,1,4.6394,124.3841
Same Day,Central Punjab,Punjab,GPS & Navigation,Automotive,Corporate,DEBIT,1,3,0.288,50792.51,108492.8,36164.27,0,1,3,6,0.4820809248554913,0.479179810725552,0.4316920322291853,99013,2022-06-23 03:37:00,2022-06-23 03:37:00,Gujranwala,Advance shipping,13637.54,0.1257,-1,0,2022,6,3,1,51.9175,-1.2728
Same Day,Rural Sindh,Sindh,Grocery,Food,Corporate,TRANSFER,0,5,0.296,163051.11,573939.91,114787.98,1,1,14,7,0.5224103055466837,0.5220072294280247,0.4316920322291853,39404,2024-07-20 14:48:00,2024-07-20 14:48:00,Hyderabad,Shipping on time,46374.34,0.0808,0,0,2024,7,5,1,9.4062,116.0491
Standard Class,Urban Sindh,Sindh,Accessories,Clothing,Consumer,TRANSFER,5,3,0.185,116879.83,285771.18,95257.06,1,1,13,12,0.5224103055466837,0.522814498933902,0.7366829702089818,51615,2023-12-16 13:18:00,2023-12-22 13:18:00,Sukkur,Shipping on time,87874.64,0.3075,1,6,2023,12,5,1,-11.0098,-150.1638
Second Class,Capital Territory,Federal,Movies & TV,Books & Media,Consumer,CASH,4,1,0.299,136979.75,96022.8,96022.8,0,1,22,8,0.7340503544365681,0.7377613776137761,0.6605610122997965,56945,2022-08-25 22:17:00,2022-09-03 22:17:00,Rawalpindi,Late delivery,38610.77,0.4021,5,9,2022,8,3,1,-27.4083,77.4956
First Class,Central Punjab,Punjab,Grocery,Food,Home Office,TRANSFER,2,4,0.188,2958.47,9609.11,2402.28,0,1,7,11,0.4820809248554913,0.479179810725552,0.5351926799225761,20732,2023-11-21 07:57:00,2023-11-24 07:57:00,Sialkot,Late delivery,3407.39,0.3546,1,3,2023,11,1,1,-20.5508,-12.985
Same Day,Central Punjab,Punjab,Accessories,Clothing,Home Office,PAYMENT,1,2,0.148,55478.98,94536.18,47268.09,0,1,13,2,0.4820809248554913,0.479179810725552,0.4316920322291853,77463,2021-02-25 13:54:00,2021-02-27 13:54:00,Lahore,Late delivery,39327.05,0.416,1,2,2021,2,3,1,39.3015,53.2461
Second Class,Urban Sindh,Sindh,Garden Tools,Home & Garden,Consumer,CASH,3,4,0.179,281515.65,924497.39,231124.35,1,1,20,1,0.5224103055466837,0.522814498933902,0.6605610122997965,39898,2021-01-17 20:35:00,2021-01-22 20:35:00,Hyderabad,Late delivery,-52603.9,-0.0569,2,5,2021,1,6,0,-16.8679,-102.4363
Standard Class,North KPK,KPK,Laptops,Electronics,Consumer,CASH,5,5,0.03,175542.69,851382.05,170276.41,1,1,15,8,0.5953805774278215,0.5940386230058774,0.7366829702089818,41450,2021-08-15 15:26:00,2021-08-22 15:26:00,Abbottabad,Late delivery,281296.63,0.3304,2,7,2021,8,6,1,41.6666,56.5966
Same Day,Urban Sindh,Sindh,Women's Fashion,Clothing,Consumer,CASH,0,4,0.12,94317.02,331995.91,82998.98,0,1,11,9,0.5224103055466837,0.522814498933902,0.4316920322291853,35653,2021-09-28 11:21:00,2021-09-30 11:21:00,Larkana,Shipping on time,15305.01,0.0461,2,2,2021,9,1,1,-0.4823,147.8999
Same Day,North KPK,KPK,Garden Tools,Home & Garden,Consumer,PAYMENT,1,3,0.072,38625.99,107534.76,35844.92,0,1,8,2,0.5953805774278215,0.5940386230058774,0.4316920322291853,77825,2022-02-08 08:59:00,2022-02-14 08:59:00,Abbottabad,Shipping on time,-7118.8,-0.0662,5,6,2022,2,1,0,63.747,-42.6993
Standard Class,North Balochistan,Balochistan,Snacks,Food,Consumer,DEBIT,7,3,0.171,205070.73,510010.91,170003.64,0,1,12,6,0.6475729301995985,0.655679392933365,0.7366829702089818,35516,2023-06-14 12:46:00,2023-06-22 12:46:00,Khuzdar,Late delivery,-50746.09,-0.0995,1,8,2023,6,2,0,-7.149,17.2497
Second Class,South Balochistan,Balochistan,Bedding,Home & Garden,Consumer,TRANSFER,3,3,0.311,90198.36,186440.01,62146.67,0,1,17,2,0.6475729301995985,0.6395294117647059,0.6605610122997965,10437,2022-02-22 17:46:00,2022-02-26 17:46:00,Quetta,Late delivery,5276.25,0.0283,1,4,2022,2,1,1,-47.3282,15.8701
Same Day,South KPK,KPK,Books,Books & Media,Corporate,CASH,0,3,0.127,115723.32,303079.38,101026.46,0,1,17,7,0.5953805774278215,0.5967233774417139,0.4316920322291853,26160,2024-07-03 17:59:00,2024-07-04 17:59:00,Mardan,Late delivery,-17093.68,-0.0564,1,1,2024,7,2,0,-30.5276,-34.1321
Second Class,Urban Sindh,Sindh,Car Accessories,Automotive,Home Office,CASH,4,5,0.091,181525.66,825034.12,165006.82,1,1,3,7,0.5224103055466837,0.522814498933902,0.6605610122997965,67182,2023-07-23 03:44:00,2023-07-28 03:44:00,Hyderabad,Late delivery,109482.03,0.1327,1,5,2023,7,6,1,-23.0853,-162.7614
First Class,South KPK,KPK,Men's Fashion,Clothing,Consumer,PAYMENT,2,4,0.093,174788.06,634131.08,158532.77,0,1,2,4,0.5953805774278215,0.5967233774417139,0.5351926799225761,35371,2024-04-01 02:41:00,2024-04-03 02:41:00,Abbottabad,Shipping on time,264876.55,0.4177,0,2,2024,4,0,1,-12.0405,-75.0258
Same Day,South Punjab,Punjab,Tools & Equipment,Automotive,Corporate,CASH,0,4,0.151,283973.84,964375.16,241093.79,1,1,9,11,0.4820809248554913,0.487797147385103,0.4316920322291853,19800,2021-11-28 09:38:00,2021-11-29 09:38:00,Faisalabad,Late delivery,376588.5,0.3905,1,1,2021,11,6,1,22.1022,67.7052
Standard Class,North Balochistan,Balochistan,Men's Fashion,Clothing,Home Office,DEBIT,5,4,0.184,95403.19,311396.01,77849.0,0,1,19,11,0.6475729301995985,0.655679392933365,0.7366829702089818,87448,2024-11-25 19:05:00,2024-12-05 19:05:00,Chaman,Shipping on time,10276.07,0.033,5,10,2024,11,0,1,12.0091,-75.3878
Second Class,North KPK,KPK,Outdoor Sports,Sports,Corporate,DEBIT,5,1,0.27,218772.24,159703.74,159703.74,0,1,5,12,0.5953805774278215,0.5940386230058774,0.6605610122997965,38227,2021-12-28 05:49:00,2022-01-03 05:49:00,Peshawar,Late delivery,40516.84,0.2537,1,6,2021,12,1,1,-15.7619,77.9082
Second Class,Urban Sindh,Sindh,Fitness Equipment,Sports,Home Office,PAYMENT,4,5,0.049,255572.25,1215246.05,243049.21,0,1,9,4,0.5224103055466837,0.522814498933902,0.6605610122997965,65887,2024-04-23 09:52:00,2024-04-28 09:52:00,Sukkur,Shipping on time,253135.75,0.2083,1,5,2024,4,1,1,16.3663,125.439
Same Day,Rural Sindh,Sindh,Audio,Electronics,Home Office,CASH,0,3,0.333,123693.12,247509.93,82503.31,0,1,3,7,0.5224103055466837,0.5220072294280247,0.4316920322291853,84138,2023-07-14 03:59:00,2023-07-15 03:59:00,Larkana,Late delivery,25023.25,0.1011,1,1,2023,7,4,1,-18.3926,-91.1585
First Class,South KPK,KPK,Footwear,Clothing,Corporate,PAYMENT,3,2,0.095,153281.36,277439.26,138719.63,0,1,6,2,0.5953805774278215,0.5967233774417139,0.5351926799225761,11455,2024-02-23 06:37:00,2024-02-27 06:37:00,Kohat,Shipping on time,-21612.52,-0.0779,1,4,2024,2,4,0,-31.7455,-104.5034
First Class,South Balochistan,Balochistan,GPS & Navigation,Automotive,Home Office,TRANSFER,3,1,0.134,215062.29,186243.94,186243.94,0,1,14,3,0.6475729301995985,0.6395294117647059,0.5351926799225761,15728,2021-03-16 14:14:00,2021-03-23 14:14:00,Chaman,Late delivery,-14266.29,-0.0766,4,7,2021,3,1,0,36.9811,-136.0006
Second Class,Rural Sindh,Sindh,Outdoor Sports,Sports,Home Office,TRANSFER,3,3,0.069,205308.37,573426.28,191142.09,0,1,14,7,0.5224103055466837,0.5220072294280247,0.6605610122997965,84431,2024-07-31 14:25:00,2024-08-05 14:25:00,Hyderabad,Shipping on time,239176.1,0.4171,2,5,2024,7,2,1,-10.9865,115.579
First Class,South KPK,KPK,Books,Books & Media,Home Office,TRANSFER,2,4,0.016,263346.73,1036532.73,259133.18,1,1,7,1,0.5953805774278215,0.5967233774417139,0.5351926799225761,24034,2021-01-09 07:46:00,2021-01-12 07:46:00,Peshawar,Late delivery,-93391.6,-0.0901,1,3,2021,1,5,0,-44.5997,-35.4785
Same Day,South Balochistan,Balochistan,Audio,Electronics,Corporate,DEBIT,0,1,0.326,237943.7,160374.05,160374.05,1,1,12,11,0.6475729301995985,0.6395294117647059,0.4316920322291853,19239,2024-11-16 12:15:00,2024-11-18 12:15:00,Gwadar,Late delivery,22708.97,0.1416,2,2,2024,11,5,1,-3.1378,-144.1519
Second Class,Urban Sindh,Sindh,Team Sports,Sports,Corporate,DEBIT,4,5,0.178,31140.79,127988.65,25597.73,0,1,10,4,0.5224103055466837,0.522814498933902,0.6605610122997965,90584,2021-04-05 10:18:00,2021-04-10 10:18:00,Karachi,Late delivery,10200.7,0.0797,1,5,2021,4,0,1,-47.8437,-89.886
First Class,South Balochistan,Balochistan,Cameras,Electronics,Home Office,DEBIT,2,1,0.103,276166.9,247721.71,247721.71,1,1,2,1,0.6475729301995985,0.6395294117647059,0.5351926799225761,52672,2021-01-17 02:29:00,2021-01-22 02:29:00,Chaman,Late delivery,65869.2,0.2659,3,5,2021,1,6,1,16.6584,15.0329
Standard Class,South Balochistan,Balochistan,Car Accessories,Automotive,Corporate,TRANSFER,5,3,0.084,281410.41,773315.81,257771.94,0,1,2,2,0.6475729301995985,0.6395294117647059,0.7366829702089818,78270,2021-02-18 02:53:00,2021-02-28 02:53:00,Quetta,Shipping on time,330669.84,0.4276,5,10,2021,2,3,1,-14.5173,-36.4461
Second Class,Capital Territory,Federal,Books,Books & Media,Consumer,DEBIT,5,1,0.23,149770.43,115323.23,115323.23,0,1,16,5,0.7340503544365681,0.7377613776137761,0.6605610122997965,46434,2022-05-09 16:43:00,2022-05-15 16:43:00,Muzaffarabad,Late delivery,49243.02,0.427,1,6,2022,5,0,1,48.6403,175.1707
Same Day,Central Punjab,Punjab,Grocery,Food,Consumer,DEBIT,1,3,0.074,284923.66,791517.93,263839.31,0,1,17,12,0.4820809248554913,0.479179810725552,0.4316920322291853,96573,2021-12-03 17:57:00,2021-12-05 17:57:00,Faisalabad,Late delivery,338373.92,0.4275,1,2,2021,12,4,1,-31.6953,-50.6506
First Class,Urban Sindh,Sindh,Garden Tools,Home & Garden,Home Office,CASH,3,4,0.06,141417.31,531729.09,132932.27,0,1,8,7,0.5224103055466837,0.522814498933902,0.5351926799225761,65548,2022-07-26 08:57:00,2022-07-30 08:57:00,Karachi,Late delivery,-12708.33,-0.0239,1,4,2022,7,1,0,20.506,128.5798
Second Class,Capital Territory,Federal,Outdoor Sports,Sports,Home Office,DEBIT,5,2,0.063,59124.13,110798.62,55399.31,0,1,5,4,0.7340503544365681,0.7377613776137761,0.6605610122997965,68392,2022-04-29 05:40:00,2022-05-05 05:40:00,Gilgit,Late delivery,-1938.98,-0.0175,1,6,2022,4,4,0,34.92,-2.3672
First Class,South KPK,KPK,Tools & Equipment,Automotive,Home Office,TRANSFER,2,5,0.281,41747.31,150081.58,30016.32,0,1,14,5,0.5953805774278215,0.5967233774417139,0.5351926799225761,77573,2021-05-27 14:14:00,2021-05-30 14:14:00,Kohat,Late delivery,42398.05,0.2825,1,3,2021,5,3,1,-49.4753,137.105
Second Class,South KPK,KPK,Garden Tools,Home & Garden,Corporate,TRANSFER,4,5,0.172,252958.57,1047248.48,209449.7,1,1,13,5,0.5953805774278215,0.5967233774417139,0.6605610122997965,77207,2024-05-12 13:14:00,2024-05-16 13:14:00,Peshawar,Shipping on time,-12043.36,-0.0115,0,4,2024,5,6,0,-57.9101,43.3073
Standard Class,Central Punjab,Punjab,Men's Fashion,Clothing,Consumer,PAYMENT,5,5,0.062,188022.51,881825.57,176365.11,0,1,17,6,0.4820809248554913,0.479179810725552,0.7366829702089818,68026,2024-06-19 17:02:00,2024-06-26 17:02:00,Sialkot,Shipping on time,23632.93,0.0268,2,7,2024,6,2,1,32.0425,-38.4536
First Class,North Balochistan,Balochistan,Team Sports,Sports,Home Office,TRANSFER,3,3,0.049,123483.52,352298.48,117432.83,0,1,9,5,0.6475729301995985,0.655679392933365,0.5351926799225761,94670,2024-05-01 09:18:00,2024-05-05 09:18:00,Chaman,Shipping on time,157724.03,0.4477,1,4,2024,5,2,1,30.2098,100.862
Second Class,South Punjab,Punjab,Accessories,Clothing,Corporate,CASH,4,2,0.071,17281.6,32109.21,16054.6,0,1,6,4,0.4820809248554913,0.487797147385103,0.6605610122997965,58747,2022-04-19 06:51:00,2022-04-25 06:51:00,Sialkot,Late delivery,8682.33,0.2704,2,6,2022,4,1,1,45.7083,-169.1379
Second Class,North Balochistan,Balochistan,Outdoor Sports,Sports,Corporate,DEBIT,4,2,0.117,159431.46,281555.96,140777.98,1,1,11,8,0.6475729301995985,0.655679392933365,0.6605610122997965,24843,2024-08-31 11:21:00,2024-09-05 11:21:00,Chaman,Shipping on time,57184.02,0.2031,1,5,2024,8,5,1,-41.8918,178.8958
First Class,North KPK,KPK,Beverages,Food,Consumer,TRANSFER,2,2,0.046,88443.41,168750.03,84375.02,1,1,21,1,0.5953805774278215,0.5940386230058774,0.5351926799225761,69649,2022-01-30 21:08:00,2022-02-02 21:08:00,Mardan,Late delivery,-9163.13,-0.0543,1,3,2022,1,6,0,-9.0073,154.9268
Same Day,Urban Sindh,Sindh,Personal Care,Health,Corporate,CASH,0,4,0.147,138882.84,473868.25,118467.06,1,1,20,3,0.5224103055466837,0.522814498933902,0.4316920322291853,72994,2023-03-18 20:55:00,2023-03-23 20:55:00,Sukkur,Shipping on time,-47197.28,-0.0996,5,5,2023,3,5,0,25.9181,158.8182
Same Day,Northern Areas,Federal,Footwear,Clothing,Consumer,PAYMENT,0,5,0.331,9863.49,32993.37,6598.67,0,1,14,11,0.7340503544365681,0.7303862035462716,0.4316920322291853,91918,2023-11-10 14:20:00,2023-11-14 14:20:00,Islamabad,Shipping on time,7156.26,0.2169,4,4,2023,11,4,1,18.4681,147.8792
Standard Class,North Punjab,Punjab,Team Sports,Sports,Corporate,CASH,4,5,0.301,63787.56,222937.52,44587.5,0,1,9,12,0.4820809248554913,0.4793103448275862,0.7366829702089818,84525,2023-12-13 09:37:00,2023-12-22 09:37:00,Gujranwala,Late delivery,16920.96,0.0759,5,9,2023,12,2,1,26.3847,52.2234
Second Class,South Punjab,Punjab,Grocery,Food,Corporate,DEBIT,3,2,0.019,15553.18,30515.34,15257.67,0,1,16,8,0.4820809248554913,0.487797147385103,0.6605610122997965,41786,2022-08-17 16:47:00,2022-08-22 16:47:00,Faisalabad,Late delivery,12489.93,0.4093,2,5,2022,8,2,1,56.8064,93.3495
First Class,South KPK,KPK,GPS & Navigation,Automotive,Consumer,PAYMENT,2,5,0.025,133145.25,649083.09,129816.62,1,1,12,11,0.5953805774278215,0.5967233774417139,0.5351926799225761,83149,2024-11-16 12:58:00,2024-11-19 12:58:00,Mardan,Late delivery,-29987.64,-0.0462,1,3,2024,11,5,0,59.1015,43.4754
Standard Class,North KPK,KPK,Laptops,Electronics,Home Office,TRANSFER,6,3,0.324,293364.58,594943.37,198314.46,0,1,22,8,0.5953805774278215,0.5940386230058774,0.7366829702089818,89306,2022-08-24 22:49:00,2022-08-30 22:49:00,Mardan,Shipping on time,201269.34,0.3383,0,6,2022,8,2,1,35.8246,-95.4499
First Class,South KPK,KPK,Bedding,Home & Garden,Home Office,DEBIT,3,3,0.159,78709.01,198582.83,66194.28,0,1,1,2,0.5953805774278215,0.5967233774417139,0.5351926799225761,31005,2021-02-08 01:33:00,2021-02-13 01:33:00,Abbottabad,Late delivery,1886.54,0.0095,2,5,2021,2,0,1,22.1954,165.1766
Second Class,Rural Sindh,Sindh,Accessories,Clothing,Corporate,TRANSFER,5,1,0.338,160323.72,106134.3,106134.3,1,1,19,7,0.5224103055466837,0.5220072294280247,0.6605610122997965,77862,2022-07-02 19:29:00,2022-07-07 19:29:00,Sukkur,Shipping on time,1804.28,0.017,0,5,2022,7,5,1,63.251,150.5539
Same Day,Urban Sindh,Sindh,Music,Books & Media,Consumer,DEBIT,0,2,0.024,170986.74,333766.12,166883.06,0,1,20,7,0.5224103055466837,0.522814498933902,0.4316920322291853,93891,2024-07-01 20:13:00,2024-07-04 20:13:00,Larkana,Shipping on time,121958.14,0.3654,3,3,2024,7,0,1,-41.482,-147.5157
Standard Class,South Punjab,Punjab,Music,Books & Media,Consumer,DEBIT,4,5,0.169,200081.8,831339.88,166267.98,1,1,15,5,0.4820809248554913,0.487797147385103,0.7366829702089818,98355,2024-05-12 15:51:00,2024-05-20 15:51:00,Sialkot,Shipping on time,-71162.69,-0.0856,4,8,2024,5,6,0,51.3379,124.2452
Same Day,North Punjab,Punjab,Car Accessories,Automotive,Home Office,PAYMENT,1,1,0.018,191474.63,188028.09,188028.09,0,1,21,5,0.4820809248554913,0.4793103448275862,0.4316920322291853,53787,2023-05-24 21:52:00,2023-05-28 21:52:00,Gujranwala,Shipping on time,79949.54,0.4252,3,4,2023,5,2,1,-15.8028,13.899
